experiment_id,condition,seed,metric,value,analysis_scope
D1_SLEEPEDF_TO_ISRUC,C1,42,actual_coverage@0.95,0.9500138850319356,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,risk@0.90,0.0566194195352425,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,selective_macro_f1@0.90,0.655829186835265,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,actual_coverage@0.90,0.9000104137739516,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,risk@0.80,0.023669537673833337,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,selective_macro_f1@0.80,0.6789234132964463,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,actual_coverage@0.80,0.8000034712579839,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,risk@0.70,0.005157195279182783,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,selective_macro_f1@0.70,0.5582221508958082,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,actual_coverage@0.70,0.7000138850319356,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,risk@0.50,0.0004512635379061372,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,selective_macro_f1@0.50,0.4520358868184955,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,actual_coverage@0.50,0.5,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,recall_Wake,0.980575823309012,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,recall_N1,0.28064243448858833,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,recall_N2,0.8584474885844748,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,recall_N3,0.5159271899886234,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,recall_REM,0.5620437956204379,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_nominal_coverage_0.10,0.9,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_empirical_coverage_0.10,0.998437933907248,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_coverage_gap_0.10,-0.09843793390724798,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_mean_set_size_0.10,3.6901902249375174,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_median_set_size_0.10,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_singleton_fraction_0.10,0.04642807553457373,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_empty_fraction_0.10,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_nominal_coverage_0.05,0.95,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_empirical_coverage_0.05,0.998437933907248,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_coverage_gap_0.05,-0.04843793390724804,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_mean_set_size_0.05,3.8250138850319355,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_median_set_size_0.05,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_singleton_fraction_0.05,0.02075812274368231,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,42,APS_empty_fraction_0.05,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,macro-F1,0.6666294870178266,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,balanced_accuracy,0.6501841723203364,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,NLL,0.2816987084853864,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,Brier,0.14634343119733514,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,ECE,0.007607608255184179,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,adaptive_ECE,0.007011875429051659,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,classwise_ECE,0.011559682552198101,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,error_AUROC,0.9334055548240213,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,error_AUPRC,0.5591571812617133,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,AURC,0.013463135115480668,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,risk@0.95,0.0792348728441976,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,selective_macro_f1@0.95,0.6710612942876015,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,actual_coverage@0.95,0.9500138850319356,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,risk@0.90,0.05580946871082827,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,selective_macro_f1@0.90,0.669321490753995,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,actual_coverage@0.90,0.9000104137739516,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,risk@0.80,0.02210747835896991,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,selective_macro_f1@0.80,0.6940402563984176,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,actual_coverage@0.80,0.8000034712579839,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,risk@0.70,0.0044133690369929585,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,selective_macro_f1@0.70,0.579297388176011,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,actual_coverage@0.70,0.7000138850319356,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,risk@0.50,0.0006248264371008053,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,selective_macro_f1@0.50,0.5775235672857405,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,actual_coverage@0.50,0.5,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,recall_Wake,0.9858755669493197,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,recall_N1,0.24640743871513102,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,recall_N2,0.8267953507679535,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,recall_N3,0.6632536973833902,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,recall_REM,0.5285888077858881,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_nominal_coverage_0.10,0.9,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_empirical_coverage_0.10,0.998437933907248,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_coverage_gap_0.10,-0.09843793390724798,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_mean_set_size_0.10,3.8814912524298806,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_median_set_size_0.10,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_singleton_fraction_0.10,0.0015447098028325465,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_empty_fraction_0.10,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_nominal_coverage_0.05,0.95,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_empirical_coverage_0.05,0.998437933907248,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_coverage_gap_0.05,-0.04843793390724804,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_mean_set_size_0.05,3.97721119133574,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_median_set_size_0.05,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_singleton_fraction_0.05,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,2026,APS_empty_fraction_0.05,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,MULTI_SEED_MEAN,macro-F1,0.6633590456109645,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,MULTI_SEED_MEAN,NLL,0.28017133608030936,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,MULTI_SEED_MEAN,Brier,0.14618956846761366,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,MULTI_SEED_MEAN,error_AUROC,0.9332706622527822,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,MULTI_SEED_MEAN,error_AUPRC,0.5551407260803118,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C1,MULTI_SEED_MEAN,AURC,0.013381227882334494,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,macro-F1,0.45455162444396235,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,balanced_accuracy,0.5411424253982766,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,NLL,0.6265170815681794,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,Brier,0.3323281937469594,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,ECE,0.027860965664391477,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,adaptive_ECE,0.029642239791726907,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,classwise_ECE,0.06387346144377241,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,error_AUROC,0.841486238186926,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,error_AUPRC,0.5514447904600207,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,AURC,0.07755509378566744,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,risk@0.95,0.2329362759427068,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,selective_macro_f1@0.95,0.4657761820817779,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,actual_coverage@0.95,0.9500138850319356,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,risk@0.90,0.2135184649503423,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,selective_macro_f1@0.90,0.47325418175804773,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,actual_coverage@0.90,0.9000104137739516,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,risk@0.80,0.17412622307074826,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,selective_macro_f1@0.80,0.4813700601700194,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,actual_coverage@0.80,0.8000034712579839,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,risk@0.70,0.13282257264702965,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,selective_macro_f1@0.70,0.47018125820555146,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,actual_coverage@0.70,0.7000138850319356,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,risk@0.50,0.0351985559566787,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,selective_macro_f1@0.50,0.33350080826742595,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,actual_coverage@0.50,0.5,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,recall_Wake,0.8369897456123052,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,recall_N1,0.636094674556213,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,recall_N2,0.5656911581569116,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,recall_N3,0.013651877133105802,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,recall_REM,0.6532846715328468,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_nominal_coverage_0.10,0.9,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_empirical_coverage_0.10,0.9955047209108581,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_coverage_gap_0.10,-0.09550472091085804,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_mean_set_size_0.10,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_median_set_size_0.10,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_singleton_fraction_0.10,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_empty_fraction_0.10,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_nominal_coverage_0.05,0.95,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_empirical_coverage_0.05,0.9955047209108581,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_coverage_gap_0.05,-0.04550472091085811,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_mean_set_size_0.05,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_median_set_size_0.05,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_singleton_fraction_0.05,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,17,APS_empty_fraction_0.05,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,macro-F1,0.5209615606703506,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,balanced_accuracy,0.5647478311400602,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,NLL,0.5645795547640046,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,Brier,0.29426689550812507,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,ECE,0.015184346074072015,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,adaptive_ECE,0.01654484095785663,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,classwise_ECE,0.04322599011018265,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,error_AUROC,0.8464245151550105,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,error_AUPRC,0.5067345683773317,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,AURC,0.06024827906359321,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,risk@0.95,0.1962876351943876,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,selective_macro_f1@0.95,0.5335410649587329,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,actual_coverage@0.95,0.9500138850319356,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,risk@0.90,0.178054189567062,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,selective_macro_f1@0.90,0.5447492760035021,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,actual_coverage@0.90,0.9000104137739516,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,risk@0.80,0.14025990931377866,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,selective_macro_f1@0.80,0.5427044917025865,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,actual_coverage@0.80,0.8000034712579839,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,risk@0.70,0.09949915699692552,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,selective_macro_f1@0.70,0.5394298348792537,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,actual_coverage@0.70,0.7000138850319356,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,risk@0.50,0.019612607608997502,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,selective_macro_f1@0.50,0.34862590837505913,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,actual_coverage@0.50,0.5,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,recall_Wake,0.8598156182212582,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,recall_N1,0.5059171597633136,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,recall_N2,0.7175176421751764,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,recall_N3,0.12400455062571103,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,recall_REM,0.6164841849148418,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_nominal_coverage_0.10,0.9,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_empirical_coverage_0.10,0.9905061094140517,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_coverage_gap_0.10,-0.09050610941405168,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_mean_set_size_0.10,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_median_set_size_0.10,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_singleton_fraction_0.10,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_empty_fraction_0.10,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_nominal_coverage_0.05,0.95,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_empirical_coverage_0.05,0.9905061094140517,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_coverage_gap_0.05,-0.04050610941405175,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_mean_set_size_0.05,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_median_set_size_0.05,4.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_singleton_fraction_0.05,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,42,APS_empty_fraction_0.05,0.0,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,macro-F1,0.42328448985930367,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,balanced_accuracy,0.5161738653649252,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,NLL,0.8475977661664115,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,Brier,0.45104522726500396,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,ECE,0.0980379752847377,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,adaptive_ECE,0.09774497397738224,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,classwise_ECE,0.090484374765428,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,error_AUROC,0.7600933868722539,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,error_AUPRC,0.5304308121251089,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,AURC,0.14438444561908148,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,risk@0.95,0.3055941245249927,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,selective_macro_f1@0.95,0.42830779338535657,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,actual_coverage@0.95,0.9500138850319356,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,risk@0.90,0.2915051586153698,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,selective_macro_f1@0.90,0.43044822964607266,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,actual_coverage@0.90,0.9000104137739516,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,risk@0.80,0.25993100904692684,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,selective_macro_f1@0.80,0.429584687718208,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,actual_coverage@0.80,0.8000034712579839,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,risk@0.70,0.22949518992363385,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,selective_macro_f1@0.70,0.40557811097238927,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,actual_coverage@0.70,0.7000138850319356,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,risk@0.50,0.15020133296306581,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,selective_macro_f1@0.50,0.26238168845357185,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,actual_coverage@0.50,0.5,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,recall_Wake,0.7314878722145534,PRIMARY_TARGET_FREE_DIAGNOSIS
D1_SLEEPEDF_TO_ISRUC,C2,2026,recall_N1,0.5059171597633136,PRIMARY_TARGET_FREE_DIAGNOSIS
