experiment_id,seed,condition,variant,metric,value,ci95_low,ci95_high,bootstrap_replicates,oracle_evaluation_subject_count,oracle_evaluation_epoch_count,analysis_scope
D1_SLEEPEDF_TO_ISRUC,42,C4,SOURCE_TEMPERATURE_SCALED,error_AUROC,0.679448762023331,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,SOURCE_TEMPERATURE_SCALED,error_AUPRC,0.5787321001159662,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,SOURCE_TEMPERATURE_SCALED,AURC,0.2813467435854228,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,SOURCE_TEMPERATURE_SCALED,macro-F1,0.49013735802166913,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_DOMAIN_TEMPERATURE,NLL,1.056998816852918,1.0166896602751159,1.1033017410230384,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_DOMAIN_TEMPERATURE,Brier,0.5535303355792415,0.5331701564273085,0.5766104499529277,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_DOMAIN_TEMPERATURE,ECE,0.022738390185763725,0.012578027950467068,0.04307353980895203,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_DOMAIN_TEMPERATURE,adaptive_ECE,0.022877162785865185,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_DOMAIN_TEMPERATURE,error_AUROC,0.6752263197567139,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_DOMAIN_TEMPERATURE,error_AUPRC,0.5739802111630117,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_DOMAIN_TEMPERATURE,AURC,0.28262282684389234,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_DOMAIN_TEMPERATURE,macro-F1,0.49013735802166913,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_CONDITION_TEMPERATURE,NLL,1.0548531136149446,1.010853126019244,1.1056940282037695,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_CONDITION_TEMPERATURE,Brier,0.5528474431418255,0.5310074773148437,0.5772427840212386,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_CONDITION_TEMPERATURE,ECE,0.01711342761674377,0.01094027342969499,0.03334689896598855,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_CONDITION_TEMPERATURE,adaptive_ECE,0.017658056441743918,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_CONDITION_TEMPERATURE,error_AUROC,0.6768635697431873,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_CONDITION_TEMPERATURE,error_AUPRC,0.5758649770127042,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_CONDITION_TEMPERATURE,AURC,0.2820033772799166,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C4,ORACLE_CONDITION_TEMPERATURE,macro-F1,0.49013735802166913,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,UNCALIBRATED,NLL,1.7283963218269707,1.6568726125891196,1.8061694059789881,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,UNCALIBRATED,Brier,0.8733294958174339,0.8441432890590578,0.9032639628339828,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,UNCALIBRATED,ECE,0.2785580841120449,0.25186156185666003,0.30567889365623974,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,UNCALIBRATED,adaptive_ECE,0.27855808411204497,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,UNCALIBRATED,error_AUROC,0.5158996274675272,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,UNCALIBRATED,error_AUPRC,0.692825185997892,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,UNCALIBRATED,AURC,0.6509206050925738,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,UNCALIBRATED,macro-F1,0.268147871080925,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,SOURCE_TEMPERATURE_SCALED,NLL,1.572442023353983,1.5179477170571862,1.6308728795188805,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,SOURCE_TEMPERATURE_SCALED,Brier,0.8203768005633454,0.7967801441721191,0.8452414208766235,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,SOURCE_TEMPERATURE_SCALED,ECE,0.21001516507948575,0.18417000061912359,0.23672908811299592,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,SOURCE_TEMPERATURE_SCALED,adaptive_ECE,0.2100151650794857,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,SOURCE_TEMPERATURE_SCALED,error_AUROC,0.5154772633331893,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,SOURCE_TEMPERATURE_SCALED,error_AUPRC,0.6924677244113329,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,SOURCE_TEMPERATURE_SCALED,AURC,0.6528012639114923,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,SOURCE_TEMPERATURE_SCALED,macro-F1,0.268147871080925,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_DOMAIN_TEMPERATURE,NLL,1.4845035924634304,1.4436106994496545,1.5283785966061398,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_DOMAIN_TEMPERATURE,Brier,0.7792566721899963,0.761158242112193,0.7988250134223807,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_DOMAIN_TEMPERATURE,ECE,0.14081123153244177,0.11608866229109797,0.16663921454905486,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_DOMAIN_TEMPERATURE,adaptive_ECE,0.14081123153244174,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_DOMAIN_TEMPERATURE,error_AUROC,0.514684419377167,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_DOMAIN_TEMPERATURE,error_AUPRC,0.6920269121252332,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_DOMAIN_TEMPERATURE,AURC,0.6549793221682072,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_DOMAIN_TEMPERATURE,macro-F1,0.268147871080925,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_CONDITION_TEMPERATURE,NLL,1.4470502555310294,1.4189675549538172,1.4768277557942666,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_CONDITION_TEMPERATURE,Brier,0.7502800880605308,0.7377755435758435,0.7635760367689834,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_CONDITION_TEMPERATURE,ECE,0.061505011322502745,0.049763731474645675,0.08573294124989893,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_CONDITION_TEMPERATURE,adaptive_ECE,0.06394763742106763,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_CONDITION_TEMPERATURE,error_AUROC,0.5130947771705864,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_CONDITION_TEMPERATURE,error_AUPRC,0.6912651866633885,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_CONDITION_TEMPERATURE,AURC,0.6579907582168928,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,42,C5,ORACLE_CONDITION_TEMPERATURE,macro-F1,0.268147871080925,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,UNCALIBRATED,NLL,1.2047885242289638,1.0856520167019559,1.3438602690125425,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,UNCALIBRATED,Brier,0.5305324455857603,0.4974132650529188,0.5676801818610564,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,UNCALIBRATED,ECE,0.13561717109784108,0.11889255649436414,0.15455338376046449,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,UNCALIBRATED,adaptive_ECE,0.13555663614196703,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,UNCALIBRATED,error_AUROC,0.7213451650152766,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,UNCALIBRATED,error_AUPRC,0.5542659024054188,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,UNCALIBRATED,AURC,0.2081957507645965,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,UNCALIBRATED,macro-F1,0.5837700676411576,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,SOURCE_TEMPERATURE_SCALED,NLL,1.1231274951013968,1.019013880266102,1.2449800602967636,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,SOURCE_TEMPERATURE_SCALED,Brier,0.5187688178031029,0.4872116645078857,0.5542460912065579,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,SOURCE_TEMPERATURE_SCALED,ECE,0.10593920298266668,0.09018714167611185,0.12408484521661427,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,SOURCE_TEMPERATURE_SCALED,adaptive_ECE,0.10569130723693265,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,SOURCE_TEMPERATURE_SCALED,error_AUROC,0.7207389486870788,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,SOURCE_TEMPERATURE_SCALED,error_AUPRC,0.5526396738908976,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,SOURCE_TEMPERATURE_SCALED,AURC,0.20782519527573717,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,SOURCE_TEMPERATURE_SCALED,macro-F1,0.5837700676411576,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_DOMAIN_TEMPERATURE,NLL,1.00482201989848,0.9338031476261929,1.0860454268563096,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_DOMAIN_TEMPERATURE,Brier,0.501896862192969,0.4755378230992777,0.531932376885735,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_DOMAIN_TEMPERATURE,ECE,0.014818570920262628,0.013766333563064302,0.030861320510561865,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_DOMAIN_TEMPERATURE,adaptive_ECE,0.017092982077944373,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_DOMAIN_TEMPERATURE,error_AUROC,0.716478585384851,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_DOMAIN_TEMPERATURE,error_AUPRC,0.5441451369039679,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_DOMAIN_TEMPERATURE,AURC,0.20752145947073858,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_DOMAIN_TEMPERATURE,macro-F1,0.5837700676411576,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_CONDITION_TEMPERATURE,NLL,1.00482201989848,0.9338031476261929,1.0860454268563096,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_CONDITION_TEMPERATURE,Brier,0.501896862192969,0.4755378230992777,0.531932376885735,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_CONDITION_TEMPERATURE,ECE,0.014818570920262628,0.013766333563064302,0.030861320510561865,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_CONDITION_TEMPERATURE,adaptive_ECE,0.017092982077944373,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_CONDITION_TEMPERATURE,error_AUROC,0.716478585384851,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_CONDITION_TEMPERATURE,error_AUPRC,0.5441451369039679,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_CONDITION_TEMPERATURE,AURC,0.20752145947073858,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C3,ORACLE_CONDITION_TEMPERATURE,macro-F1,0.5837700676411576,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,UNCALIBRATED,NLL,1.1584206241606894,1.082688002494866,1.2473825141985628,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,UNCALIBRATED,Brier,0.5750449711114969,0.5432815881006198,0.6113543564075435,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,UNCALIBRATED,ECE,0.12619840221129058,0.10533986046028401,0.148875198058346,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,UNCALIBRATED,adaptive_ECE,0.12619840221129064,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,UNCALIBRATED,error_AUROC,0.7074893932747743,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,UNCALIBRATED,error_AUPRC,0.6026876401310022,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,UNCALIBRATED,AURC,0.2673905787943932,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,UNCALIBRATED,macro-F1,0.49343196198623274,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,SOURCE_TEMPERATURE_SCALED,NLL,1.1082914203693048,1.0413017490032692,1.187957797984231,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,SOURCE_TEMPERATURE_SCALED,Brier,0.5623835155002964,0.5328517647525293,0.5961444669960934,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,SOURCE_TEMPERATURE_SCALED,ECE,0.08742347645915594,0.06652510477671575,0.11032080989022967,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,SOURCE_TEMPERATURE_SCALED,adaptive_ECE,0.0874234764591559,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,SOURCE_TEMPERATURE_SCALED,error_AUROC,0.7076706230651619,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,SOURCE_TEMPERATURE_SCALED,error_AUPRC,0.60164512858566,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,SOURCE_TEMPERATURE_SCALED,AURC,0.2662390978601769,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,SOURCE_TEMPERATURE_SCALED,macro-F1,0.49343196198623274,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_DOMAIN_TEMPERATURE,NLL,1.0717132313667412,1.0237204619431401,1.1269085584567855,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_DOMAIN_TEMPERATURE,Brier,0.5542420275173862,0.5315999865064756,0.5803032157372953,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_DOMAIN_TEMPERATURE,ECE,0.04467949568910629,0.02926228319376977,0.06659892206087634,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_DOMAIN_TEMPERATURE,adaptive_ECE,0.04412683556843142,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_DOMAIN_TEMPERATURE,error_AUROC,0.7066347205500253,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_DOMAIN_TEMPERATURE,error_AUPRC,0.596280223852008,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_DOMAIN_TEMPERATURE,AURC,0.2629984224048641,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_DOMAIN_TEMPERATURE,macro-F1,0.49343196198623274,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_CONDITION_TEMPERATURE,NLL,1.0664670284257416,1.0124252499268267,1.129630552552679,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_CONDITION_TEMPERATURE,Brier,0.5510844165889821,0.5262969916955568,0.5796497734365328,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_CONDITION_TEMPERATURE,ECE,0.016431017261184115,0.013275254838951872,0.03472801548483947,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_CONDITION_TEMPERATURE,adaptive_ECE,0.017061718287770547,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_CONDITION_TEMPERATURE,error_AUROC,0.7071400977190947,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_CONDITION_TEMPERATURE,error_AUPRC,0.5984278743618547,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_CONDITION_TEMPERATURE,AURC,0.2641595556527676,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C4,ORACLE_CONDITION_TEMPERATURE,macro-F1,0.49343196198623274,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,UNCALIBRATED,NLL,1.655867016748969,1.5619414426937965,1.7598749488057592,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,UNCALIBRATED,Brier,0.795232034308857,0.7645794261289101,0.8268606588871987,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,UNCALIBRATED,ECE,0.21183404445723675,0.18559838741146148,0.2381378291849125,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,UNCALIBRATED,adaptive_ECE,0.21183404445723675,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,UNCALIBRATED,error_AUROC,0.5865182942198749,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,UNCALIBRATED,error_AUPRC,0.678920901285724,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,UNCALIBRATED,AURC,0.5434622584795059,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,UNCALIBRATED,macro-F1,0.3292904051988638,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,SOURCE_TEMPERATURE_SCALED,NLL,1.5682750301655755,1.4867702542816055,1.6569963522323392,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,SOURCE_TEMPERATURE_SCALED,Brier,0.7737152108868522,0.7455053253271385,0.8027105292664205,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,SOURCE_TEMPERATURE_SCALED,ECE,0.17435156513426903,0.14819910775098474,0.20069697927133218,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,SOURCE_TEMPERATURE_SCALED,adaptive_ECE,0.17428206236173735,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,SOURCE_TEMPERATURE_SCALED,error_AUROC,0.5855283867781561,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,SOURCE_TEMPERATURE_SCALED,error_AUPRC,0.677766385213326,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,SOURCE_TEMPERATURE_SCALED,AURC,0.5434425079623861,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,SOURCE_TEMPERATURE_SCALED,macro-F1,0.3292904051988638,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_DOMAIN_TEMPERATURE,NLL,1.4319249298047965,1.3825620484359684,1.485830244304926,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_DOMAIN_TEMPERATURE,Brier,0.7310049050977563,0.7107051144557842,0.7517800094998611,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_DOMAIN_TEMPERATURE,ECE,0.0606319635909894,0.03797145013033843,0.08716241462743479,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_DOMAIN_TEMPERATURE,adaptive_ECE,0.061353800843790635,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_DOMAIN_TEMPERATURE,error_AUROC,0.5823198176651648,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_DOMAIN_TEMPERATURE,error_AUPRC,0.6742645324122478,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_DOMAIN_TEMPERATURE,AURC,0.5433642948375995,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_DOMAIN_TEMPERATURE,macro-F1,0.3292904051988638,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_CONDITION_TEMPERATURE,NLL,1.421022470669814,1.378586400775578,1.4679858490213407,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_CONDITION_TEMPERATURE,Brier,0.7260535005509484,0.7080973542751565,0.7446964753619186,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_CONDITION_TEMPERATURE,ECE,0.034953343218918784,0.023284649240718342,0.05869349762948253,2000,80,71990,ORACLE_TARGET_UPPER_BOUND
D1_SLEEPEDF_TO_ISRUC,2026,C5,ORACLE_CONDITION_TEMPERATURE,adaptive_ECE,0.03509725712448734,,,0,80,71990,ORACLE_TARGET_UPPER_BOUND
