direction,condition,seed,model,coverage,risk
D1_SLEEPEDF_TO_ISRUC,C5,17,B0,0.959994177714081,0.6908174809596567
D1_SLEEPEDF_TO_ISRUC,C5,17,B0,0.9699928341096381,0.6917074522116539
D1_SLEEPEDF_TO_ISRUC,C5,17,B0,0.9799914905051953,0.6926363896029706
D1_SLEEPEDF_TO_ISRUC,C5,17,B0,0.9899901469007524,0.6931959555746567
D1_SLEEPEDF_TO_ISRUC,C5,17,B0,1.0,0.6939604980293802
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,1.1196703690433536e-05,0.0
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.010009853099247581,0.021252796420581657
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.02000850949480473,0.03693340794627868
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.030007165890361877,0.056716417910447764
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.04000582228591903,0.07276798208788134
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.05000447868147617,0.09202866099417824
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.06000313507703332,0.10878895316290353
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.07000179147259047,0.12284069097888675
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.08000044786814761,0.13268019594121763
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.08999910426370476,0.14331923364020902
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.10000895736295234,0.15013434841021048
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.1100076137585095,0.15877862595419848
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.12000627015406665,0.16570255644709833
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.13000492654962378,0.17233657738351563
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.14000358294518095,0.17786308381317978
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.15000223934073809,0.18183175337762186
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.16000089573629522,0.18824352694191743
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.1699995521318524,0.19337416847790292
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.17999820852740953,0.19961433192336403
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.19000806162665712,0.20548025928108427
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.20000671802221426,0.2114426468118457
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.2100053744177714,0.21673064619321816
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.22000403081332856,0.2211817395287292
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.2300026872088857,0.2265115373381365
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.24000134360444286,0.23069745742943784
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.25,0.23665352920100322
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.25999865639555714,0.24064424443391758
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.2699973127911143,0.2440491001078212
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.2800071658903619,0.24752079334612923
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.29000582228591903,0.25192077525964246
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.30000447868147617,0.2558408598940061
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.3100031350770333,0.2596164264817423
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.32000179147259045,0.2637858642407278
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.33000044786814764,0.26787228989244394
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.3399991042637048,0.27023644865968516
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.3499977606592619,0.27326529959371704
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.35999641705481905,0.27556606120925603
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.3700062701540666,0.27939841433153784
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.3800049265496238,0.2826247090368013
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.39000358294518095,0.28525493798805696
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.4000022393407381,0.2888173547935619
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.4100008957362952,0.2913867496859468
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.41999955213185236,0.29447362107115244
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.42999820852740955,0.2975731694615144
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.4399968649229667,0.3000737969819579
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.44999552131852383,0.3032097536700672
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.4600053744177714,0.306104566254503
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.47000403081332853,0.3086213879028992
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.4800026872088857,0.31180312572894797
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.49000134360444286,0.3153120215707333
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.5,0.3188597276961663
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.5099986563955572,0.32169751256888185
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.5199973127911143,0.32492140734679814
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.5299959691866715,0.32791803105524453
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.5399946255822285,0.33107323546487516
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.5500044786814762,0.3345547819714181
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.5600031350770334,0.3378186544036789
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.5700017914725904,0.341321599748566
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.5800004478681476,0.34493542595702786
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.5899991042637047,0.3483888108703078
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.5999977606592619,0.3519510328997705
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.6099964170548191,0.3546989720998532
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.6199950734503762,0.35855019594387155
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.6299937298459334,0.36144385596985745
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.6400035829451809,0.3647480755773268
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.6500022393407381,0.3681980259418118
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.6600008957362953,0.37169612866012963
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.6699995521318524,0.37487257474222496
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.6799982085274096,0.3781038003029704
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.6899968649229666,0.38081947261663285
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.6999955213185238,0.38364950894142485
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.709994177714081,0.38632098531800474
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.7199928341096381,0.38983578004478725
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.7300026872088857,0.3925580539280346
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.7400013436044428,0.3955152743943956
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.75,0.39852800668816435
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.7599986563955572,0.40115208391649604
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.7699973127911143,0.4039115893558238
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.7799959691866715,0.40674389561173074
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.7899946255822285,0.40926356369408695
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.7999932819777857,0.41148231605760754
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.8099919383733429,0.4138536396560781
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.8200017914725904,0.41657108525861597
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.8300004478681476,0.4191611919761497
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.8399991042637047,0.4215030257791048
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.8499977606592619,0.4239610090232497
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.8599964170548191,0.42658316841995625
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.8699950734503762,0.4289906178813657
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.8799937298459334,0.43129246507366975
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.8899923862414905,0.433555172543938
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.8999910426370477,0.43575516297586464
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.9100008957362953,0.43814750104584493
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.9199995521318524,0.4403349276473523
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.9299982085274096,0.44275222730556224
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.9399968649229666,0.4450228103819995
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.9499955213185238,0.4470334488367159
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.959994177714081,0.44957370624803183
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.9699928341096381,0.4518538184504571
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.9799914905051953,0.45393887460725507
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,0.9899901469007524,0.4563437309145197
D1_SLEEPEDF_TO_ISRUC,C5,17,B1,1.0,0.4587737370118237
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,2.409865023460036e-06,0.0
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.01000093984735915,0.0874698795180723
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.0200018796947183,0.10795180722891566
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.030000409677053988,0.11904570648244839
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.040001349524413136,0.11741671185011145
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.050002289371772285,0.11557183478721866
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.060000819354107976,0.11350309261788095
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.07000175920146713,0.11491324703938309
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.08000028918380281,0.11582371901075399
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.09000122903116196,0.11719816852759257
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.10000216887852112,0.11964720341229486
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.1100006988608568,0.12125925601367042
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.12000163870821595,0.12404610812113423
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.13000016869055164,0.12638798776531654
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.14000110853791078,0.12861692056114984
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.15000204838526995,0.13070929391919028
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.16000057836760562,0.1325270355755038
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.1700015182149648,0.134284985257428
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.18000004819730048,0.13587618652350286
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.19000098804465962,0.1379450299963218
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.20000192789201876,0.13969852879158484
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.21000045787435445,0.14117188037915127
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.2200013977217136,0.14260833369846207
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.22999992770404928,0.1442147504741149
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.24000086755140845,0.14556536233193762
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.2500018073987676,0.14708745818914412
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.2600003373811033,0.14906849569005468
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.27000127722846246,0.1503480899678686
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.27999980721079815,0.1523035743486905
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.29000074705815726,0.1541894149028993
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.30000168690551643,0.1562547694977066
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.3100002168878521,0.1584368538068067
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.32000115673521123,0.1607524776335211
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.3299996867175469,0.16300926703520596
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.3400006265649061,0.16601104283172793
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.35000156641226526,0.1683937288707423
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.36000009639460095,0.17152879118525163
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.37000103624196007,0.1749166319299708
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.37999956622429576,0.17886926467324096
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.39000050607165493,0.1824759786201996
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.4000014459190141,0.18642648432087236
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.4099999759013498,0.19125512831062574
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.4200009157487089,0.19570356429735375
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.4299994457310446,0.20076443258814233
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.44000038557840376,0.2055558294036137
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.4500013254257629,0.21039130737470077
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.45999985540809857,0.2149024004358714
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.47000079525545774,0.21956396898970426
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.47999932523779343,0.22407759776283884
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.4900002650851526,0.22866164037947975
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.5000012049325118,0.23349607915905554
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.5099997349148474,0.23770731937816
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.5200006747622066,0.24217721753637964
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.5299992047445422,0.24661140640843182
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.5400001445919014,0.2509605987174166
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.5500010844392605,0.2550990452571759
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.5599996144215963,0.2591209150608061
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.5700005542689554,0.26333880132584725
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.5799990842512911,0.2673957212363458
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.5900000240986503,0.2714243118610284
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.6000009639460094,0.27538688312575055
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.6099994939283451,0.27916531687776047
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.6200004337757042,0.2828207839052224
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.6299989637580399,0.2864377928660228
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.639999903605399,0.2900574225736609
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.6500008434527582,0.2937584576883863
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.6599993734350939,0.29734111306659267
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.670000313282453,0.30094524213736945
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.6799988432647888,0.3041963618064095
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.6899997831121479,0.30769794951855073
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.700000722959507,0.31088948026150454
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.7099992529418427,0.3141347217790932
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.7200001927892019,0.31743938521682086
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.7299987227715375,0.3208229208275425
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.7399996626188967,0.3241465328865311
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.7500006024662559,0.3275293119680227
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.7599991324485915,0.33096997177918
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.7700000722959507,0.33409802203304956
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.7799986022782864,0.3371839749867921
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.7899995421256455,0.3404409140409799
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.8000004819730047,0.34350496582512224
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.8099990119553404,0.3466490934731255
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.8199999518026996,0.34981543959467243
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.8299984817850352,0.35309232703379917
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.8399994216323944,0.3562873134863599
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.8500003614797536,0.35958573020296725
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.8599988914620892,0.3630886663341422
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.8699998313094484,0.36646298225009416
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.879998361291784,0.3698519847192365
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.8899993011391432,0.3731746611970811
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.9000002409865023,0.37653327621062216
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.9099987709688381,0.379821722711552
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.9199997108161971,0.383108412527111
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.9299982407985329,0.3865093946044834
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.939999180645892,0.389942137552139
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.9500001204932512,0.3933787064353535
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.9599986504755869,0.39681746752953345
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.969999590322946,0.40018185793218586
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.9799981203052817,0.403773659141152
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,0.9899990601526408,0.40739415448953414
D2_ISRUC_TO_SLEEPEDF,C4,17,B0,1.0,0.41123623665838477
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,2.409865023460036e-06,0.0
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.01000093984735915,0.10506024096385543
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.0200018796947183,0.2136144578313253
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.030000409677053988,0.2557635151417785
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.040001349524413136,0.25338875835893726
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.050002289371772285,0.24246951660320978
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.060000819354107976,0.22989798377379708
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.07000175920146713,0.21732993665656844
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.08000028918380281,0.20739825887881436
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.09000122903116196,0.19956087503681688
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.10000216887852112,0.1923753524351158
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.1100006988608568,0.1865880909608728
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.12000163870821595,0.18069724475861515
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.13000016869055164,0.17647604041153026
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.14000110853791078,0.17257939581719597
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.15000204838526995,0.1692666077596594
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.16000057836760562,0.16698798084164232
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.1700015182149648,0.16520185983216149
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.18000004819730048,0.16350929806005918
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.19000098804465962,0.16219575612292783
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.20000192789201876,0.1611461207571723
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.21000045787435445,0.16024419912327006
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.2200013977217136,0.15928011216755028
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.22999992770404928,0.1584329585817416
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.24000086755140845,0.158096615155988
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.2500018073987676,0.15811492081240783
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.2600003373811033,0.1586615997775512
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.27000127722846246,0.15870224919671547
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.27999980721079815,0.15901677439344516
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.29000074705815726,0.15952434372896568
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.30000168690551643,0.16031938564853118
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.3100002168878521,0.16139087983333075
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.32000115673521123,0.16287616350875078
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.3299996867175469,0.16414847703688557
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.3400006265649061,0.1652172064045589
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.35000156641226526,0.16671371620179432
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.36000009639460095,0.16835580308730402
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.37000103624196007,0.17037046686119217
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.37999956622429576,0.17249579858578812
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.39000050607165493,0.17473352488645844
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.4000014459190141,0.17654004879959032
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.4099999759013498,0.1787473403317385
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.4200009157487089,0.18061325193362557
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.4299994457310446,0.18293140842781325
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.44000038557840376,0.18537870447960653
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.4500013254257629,0.1880546020253517
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.45999985540809857,0.19047893462977128
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.47000079525545774,0.1933733951351573
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.47999932523779343,0.1960277335689649
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.4900002650851526,0.1987940845222814
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.5000012049325118,0.2019895797687499
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.5099997349148474,0.2049662146198554
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.5200006747622066,0.20812401520066734
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.5299992047445422,0.210904428247298
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.5400001445919014,0.21351844661927266
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.5500010844392605,0.21588842785097423
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.5599996144215963,0.21826937145512915
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.5700005542689554,0.22038828383954542
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.5799990842512911,0.2227632885568625
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.5900000240986503,0.22485673557246547
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.6000009639460094,0.22706916703149288
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.6099994939283451,0.22920995867670646
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.6200004337757042,0.23141295729100267
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.6299989637580399,0.23351247967868413
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.639999903605399,0.235730019768427
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.6500008434527582,0.2379757160070442
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.6599993734350939,0.24013597493737995
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.670000313282453,0.24266250395649297
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.6799988432647888,0.24518646362337998
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.6899997831121479,0.24780405346409476
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.700000722959507,0.2504914398240112
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.7099992529418427,0.25335854077428027
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.7200001927892019,0.25595437323443965
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.7299987227715375,0.2588331611212164
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.7399996626188967,0.261731000322401
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.7500006024662559,0.2645290645554124
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.7599991324485915,0.26750800646859246
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.7700000722959507,0.270721707561342
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.7799986022782864,0.27391563603557956
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.7899995421256455,0.27708888136441145
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.8000004819730047,0.28018580048137026
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.8099990119553404,0.28339452216185984
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.8199999518026996,0.2865035795314282
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.8299984817850352,0.2898143819846291
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.8399994216323944,0.2928791308414164
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.8500003614797536,0.2960163530535812
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.8599988914620892,0.2993112260624436
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.8699998313094484,0.30238548983978547
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.879998361291784,0.3055824079525694
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.8899993011391432,0.3086985364796989
D2_ISRUC_TO_SLEEPEDF,C4,17,B1,0.9000002409865023,0.3120720817211787
